GEOID,NAME,label,top1,top2,top3,pop,pct_asn,pct_tot,metro
25017373600,"Census Tract 3736, Middlesex County, Massachusetts",Chinese,310,42%,5%,310,0.42,0.05,2
36059408000,"Census Tract 4080, Nassau County, New York",Asian Indian,310,42%,5%,310,0.42,0.05,13
36103122300,"Census Tract 1223, Suffolk County, New York",Asian Indian,310,64%,8%,310,0.64,0.08,13
04013103608,"Census Tract 1036.08, Maricopa County, Arizona",Asian Indian,310,64%,8%,310,0.64,0.08,15
02020002501,"Census Tract 25.01, Anchorage Municipality, Alaska",Filipino,310,62%,6%,310,0.62,0.06,7
49035112403,"Census Tract 1124.03, Salt Lake County, Utah",Asian Indian,310,77%,5%,310,0.77,0.05,19
13117130305,"Census Tract 1303.05, Forsyth County, Georgia",Asian Indian,310,62%,5%,310,0.62,0.05,1
32003002968,"Census Tract 29.68, Clark County, Nevada",Filipino,310,43%,11%,310,0.43,0.11,10
06013333102,"Census Tract 3331.02, Contra Costa County, California",Filipino,309,47%,7%,309,0.47,0.07,21
06037107020,"Census Tract 1070.20, Los Angeles County, California",Filipino,309,52%,5%,309,0.52,0.05,11
06037183620,"Census Tract 1836.20, Los Angeles County, California",Filipino,309,80%,10%,309,0.8,0.1,11
06037211310,"Census Tract 2113.10, Los Angeles County, California",Filipino,309,55%,7%,309,0.55,0.07,11
06065042621,"Census Tract 426.21, Riverside County, California",Asian Indian,309,31%,4%,309,0.31,0.04,17
06065043007,"Census Tract 430.07, Riverside County, California",Filipino,309,74%,4%,309,0.74,0.04,17
06065043266,"Census Tract 432.66, Riverside County, California",Filipino,309,60%,6%,309,0.6,0.06,17
06067000700,"Census Tract 7, Sacramento County, California",Chinese,309,73%,12%,309,0.73,0.12,18
06073002903,"Census Tract 29.03, San Diego County, California",Vietnamese,309,59%,8%,309,0.59,0.08,20
06075018000,"Census Tract 180, San Francisco County, California",Chinese,309,43%,10%,309,0.43,0.1,21
42045407802,"Census Tract 4078.02, Delaware County, Pennsylvania",Asian Indian,309,75%,5%,309,0.75,0.05,14
34003022200,"Census Tract 222, Bergen County, New Jersey",Korean,309,33%,4%,309,0.33,0.04,13
34023003101,"Census Tract 31.01, Middlesex County, New Jersey",Asian Indian,309,40%,12%,309,0.4,0.12,13
10003013503,"Census Tract 135.03, New Castle County, Delaware",Asian Indian,309,43%,4%,309,0.43,0.04,14
10003016305,"Census Tract 163.05, New Castle County, Delaware",Asian Indian,309,69%,4%,309,0.69,0.04,14
17043840705,"Census Tract 8407.05, DuPage County, Illinois",Asian Indian,309,57%,8%,309,0.57,0.08,6
25017374200,"Census Tract 3742, Middlesex County, Massachusetts",Chinese,309,69%,7%,309,0.69,0.07,2
26099245100,"Census Tract 2451, Macomb County, Michigan",Filipino,309,97%,8%,309,0.97,0.08,5
26163565300,"Census Tract 5653, Wayne County, Michigan",Asian Indian,309,69%,6%,309,0.69,0.06,5
27123041601,"Census Tract 416.01, Ramsey County, Minnesota",Hmong,309,70%,5%,309,0.7,0.05,12
36061006100,"Census Tract 61, New York County, New York",Chinese,309,53%,6%,309,0.53,0.06,13
36061017300,"Census Tract 173, New York County, New York",Asian Indian,309,44%,4%,309,0.44,0.04,13
36081118100,"Census Tract 1181, Queens County, New York",Chinese,309,46%,20%,309,0.46,0.2,13
53033023500,"Census Tract 235, King County, Washington",Chinese,309,27%,8%,309,0.27,0.08,23
53053071601,"Census Tract 716.01, Pierce County, Washington",Vietnamese,309,51%,6%,309,0.51,0.06,23
48439113910,"Census Tract 1139.10, Tarrant County, Texas",Asian Indian,309,69%,3%,309,0.69,0.03,4
13117130404,"Census Tract 1304.04, Forsyth County, Georgia",Asian Indian,309,60%,7%,309,0.6,0.07,1
32003003626,"Census Tract 36.26, Clark County, Nevada",Filipino,309,66%,7%,309,0.66,0.07,10
32003005826,"Census Tract 58.26, Clark County, Nevada",Chinese,309,42%,8%,309,0.42,0.08,10
06013345105,"Census Tract 3451.05, Contra Costa County, California",Chinese,308,37%,5%,308,0.37,0.05,21
06037552100,"Census Tract 5521, Los Angeles County, California",Korean,308,32%,5%,308,0.32,0.05,11
06037920013,"Census Tract 9200.13, Los Angeles County, California",Filipino,308,47%,6%,308,0.47,0.06,11
06059052523,"Census Tract 525.23, Orange County, California",Chinese,308,19%,7%,308,0.19,0.07,11
06071012001,"Census Tract 120.01, San Bernardino County, California",Filipino,308,61%,5%,308,0.61,0.05,17
06073014700,"Census Tract 147, San Diego County, California",Chinese,308,50%,4%,308,0.5,0.04,20
06085502701,"Census Tract 5027.01, Santa Clara County, California",Filipino,308,36%,6%,308,0.36,0.06,22
06085512023,"Census Tract 5120.23, Santa Clara County, California",Asian Indian,308,31%,5%,308,0.31,0.05,22
34017011400,"Census Tract 114, Hudson County, New Jersey",Pakistani,308,71%,8%,308,0.71,0.08,13
17043841321,"Census Tract 8413.21, DuPage County, Illinois",Filipino,308,52%,12%,308,0.52,0.12,6
25021401000,"Census Tract 4010, Norfolk County, Massachusetts",Chinese,308,64%,10%,308,0.64,0.1,2
36005021001,"Census Tract 210.01, Bronx County, New York",Asian Indian,308,49%,3%,308,0.49,0.03,13
53033004700,"Census Tract 47, King County, Washington",Chinese,308,37%,4%,308,0.37,0.04,23
06037117301,"Census Tract 1173.01, Los Angeles County, California",Filipino,307,48%,8%,307,0.48,0.08,11
06037134103,"Census Tract 1341.03, Los Angeles County, California",Vietnamese,307,47%,7%,307,0.47,0.07,11
06059074200,"Census Tract 742, Orange County, California",Filipino,307,100%,3%,307,1,0.03,11
06073018700,"Census Tract 187, San Diego County, California",Filipino,307,31%,1%,307,0.31,0.01,20
06077004404,"Census Tract 44.04, San Joaquin County, California",Pakistani,307,60%,8%,307,0.6,0.08,24
24031701007,"Census Tract 7010.07, Montgomery County, Maryland",Asian Indian,307,41%,10%,307,0.41,0.1,26
17031160501,"Census Tract 1605.01, Cook County, Illinois",Filipino,307,59%,7%,307,0.59,0.07,6
17031420300,"Census Tract 4203, Cook County, Illinois",Chinese,307,67%,12%,307,0.67,0.12,6
17043846511,"Census Tract 8465.11, DuPage County, Illinois",Filipino,307,54%,5%,307,0.54,0.05,6
36005007800,"Census Tract 78, Bronx County, New York",Chinese,307,73%,4%,307,0.73,0.04,13
36059301600,"Census Tract 3016, Nassau County, New York",Chinese,307,35%,6%,307,0.35,0.06,13
36061008000,"Census Tract 80, New York County, New York",Chinese,307,52%,6%,307,0.52,0.06,13
36081018000,"Census Tract 180, Queens County, New York",Asian Indian,307,100%,21%,307,1,0.21,13
36081077903,"Census Tract 779.03, Queens County, New York",Chinese,307,50%,9%,307,0.5,0.09,13
36087011200,"Census Tract 112, Rockland County, New York",Asian Indian,307,53%,5%,307,0.53,0.05,13
53053071406,"Census Tract 714.06, Pierce County, Washington",Cambodian,307,45%,4%,307,0.45,0.04,23
48121021526,"Census Tract 215.26, Denton County, Texas",Asian Indian,307,63%,4%,307,0.63,0.04,4
48121021742,"Census Tract 217.42, Denton County, Texas",Asian Indian,307,66%,5%,307,0.66,0.05,4
48167724200,"Census Tract 7242, Galveston County, Texas",Asian Indian,307,63%,11%,307,0.63,0.11,8
48439100101,"Census Tract 1001.01, Tarrant County, Texas",Laotian,307,67%,5%,307,0.67,0.05,4
32003001004,"Census Tract 10.04, Clark County, Nevada",Filipino,307,45%,4%,307,0.45,0.04,10
06037269903,"Census Tract 2699.03, Los Angeles County, California",Asian Indian,306,39%,8%,306,0.39,0.08,11
06037461501,"Census Tract 4615.01, Los Angeles County, California",Filipino,306,69%,7%,306,0.69,0.07,11
06059011601,"Census Tract 116.01, Orange County, California",Korean,306,42%,4%,306,0.42,0.04,11
06059075513,"Census Tract 755.13, Orange County, California",Asian Indian,306,28%,6%,306,0.28,0.06,11
06085512506,"Census Tract 5125.06, Santa Clara County, California",Filipino,306,54%,4%,306,0.54,0.04,22
51179010303,"Census Tract 103.03, Stafford County, Virginia",Pakistani,306,73%,3%,306,0.73,0.03,26
17031140602,"Census Tract 1406.02, Cook County, Illinois",Filipino,306,65%,6%,306,0.65,0.06,6
17031804308,"Census Tract 8043.08, Cook County, Illinois",Vietnamese,306,30%,5%,306,0.3,0.05,6
17097866200,"Census Tract 8662, Lake County, Illinois",Asian Indian,306,45%,5%,306,0.45,0.05,6
25009205500,"Census Tract 2055, Essex County, Massachusetts",Cambodian,306,80%,6%,306,0.8,0.06,2
26125196100,"Census Tract 1961, Oakland County, Michigan",Korean,306,35%,5%,306,0.35,0.05,5
36047022800,"Census Tract 228, Kings County, New York",Asian Indian,306,30%,8%,306,0.3,0.08,13
36059518204,"Census Tract 5182.04, Nassau County, New York",Asian Indian,306,71%,7%,306,0.71,0.07,13
36081023000,"Census Tract 230, Queens County, New York",Bangladeshi,306,37%,14%,306,0.37,0.14,13
48201552400,"Census Tract 5524, Harris County, Texas",Vietnamese,306,55%,4%,306,0.55,0.04,8
13057090701,"Census Tract 907.01, Cherokee County, Georgia",Filipino,306,40%,1%,306,0.4,0.01,1
32003001901,"Census Tract 19.01, Clark County, Nevada",Filipino,306,61%,6%,306,0.61,0.06,10
32003002954,"Census Tract 29.54, Clark County, Nevada",Chinese,306,57%,7%,306,0.57,0.07,10
06037127300,"Census Tract 1273, Los Angeles County, California",Filipino,305,54%,7%,305,0.54,0.07,11
06037271701,"Census Tract 2717.01, Los Angeles County, California",Chinese,305,31%,6%,305,0.31,0.06,11
06037400604,"Census Tract 4006.04, Los Angeles County, California",Chinese,305,55%,9%,305,0.55,0.09,11
06059021921,"Census Tract 219.21, Orange County, California",Asian Indian,305,32%,7%,305,0.32,0.07,11
06059032014,"Census Tract 320.14, Orange County, California",Filipino,305,60%,5%,305,0.6,0.05,11
06065043264,"Census Tract 432.64, Riverside County, California",Filipino,305,38%,4%,305,0.38,0.04,17
06067007207,"Census Tract 72.07, Sacramento County, California",Hmong,305,53%,7%,305,0.53,0.07,18
06075016600,"Census Tract 166, San Francisco County, California",Chinese,305,39%,5%,305,0.39,0.05,21
06085510200,"Census Tract 5102, Santa Clara County, California",Chinese,305,29%,7%,305,0.29,0.07,22
34007602601,"Census Tract 6026.01, Camden County, New Jersey",Vietnamese,305,70%,11%,305,0.7,0.11,14
34007603506,"Census Tract 6035.06, Camden County, New Jersey",Chinese,305,32%,5%,305,0.32,0.05,14
17097861106,"Census Tract 8611.06, Lake County, Illinois",Asian Indian,305,29%,4%,305,0.29,0.04,6
53033031205,"Census Tract 312.05, King County, Washington",Filipino,305,31%,4%,305,0.31,0.04,23
53061051601,"Census Tract 516.01, Snohomish County, Washington",Korean,305,46%,7%,305,0.46,0.07,23
53061051927,"Census Tract 519.27, Snohomish County, Washington",Vietnamese,305,25%,6%,305,0.25,0.06,23
48085031642,"Census Tract 316.42, Collin County, Texas",Chinese,305,29%,7%,305,0.29,0.07,4
06001435700,"Census Tract 4357, Alameda County, California",Filipino,304,46%,6%,304,0.46,0.06,21
06037113232,"Census Tract 1132.32, Los Angeles County, California",Filipino,304,36%,7%,304,0.36,0.07,11
06037133100,"Census Tract 1331, Los Angeles County, California",Filipino,304,69%,5%,304,0.69,0.05,11
06037187300,"Census Tract 1873, Los Angeles County, California",Filipino,304,53%,9%,304,0.53,0.09,11
06037276100,"Census Tract 2761, Los Angeles County, California",Asian Indian,304,30%,5%,304,0.3,0.05,11
06059052425,"Census Tract 524.25, Orange County, California",Filipino,304,32%,5%,304,0.32,0.05,11
06073013504,"Census Tract 135.04, San Diego County, California",Filipino,304,56%,8%,304,0.56,0.08,20
06073013606,"Census Tract 136.06, San Diego County, California",Filipino,304,78%,5%,304,0.78,0.05,20
06077003217,"Census Tract 32.17, San Joaquin County, California",Cambodian,304,38%,9%,304,0.38,0.09,24
24031703702,"Census Tract 7037.02, Montgomery County, Maryland",Chinese,304,43%,7%,304,0.43,0.07,26
51059440800,"Census Tract 4408, Fairfax County, Virginia",Vietnamese,304,23%,5%,304,0.23,0.05,26
25017334100,"Census Tract 3341, Middlesex County, Massachusetts",Asian Indian,304,74%,4%,304,0.74,0.04,2
36061020500,"Census Tract 205, New York County, New York",Chinese,304,45%,6%,304,0.45,0.06,13
53033031706,"Census Tract 317.06, King County, Washington",Korean,304,26%,4%,304,0.26,0.04,23
48167721700,"Census Tract 7217, Galveston County, Texas",Vietnamese,304,91%,3%,304,0.91,0.03,8
48201340700,"Census Tract 3407, Harris County, Texas",Pakistani,304,42%,4%,304,0.42,0.04,8
15003001904,"Census Tract 19.04, Honolulu County, Hawaii",Japanese,304,36%,10%,304,0.36,0.1,25
06059021914,"Census Tract 219.14, Orange County, California",Vietnamese,303,39%,7%,303,0.39,0.07,11
06073015701,"Census Tract 157.01, San Diego County, California",Filipino,303,100%,4%,303,1,0.04,20
06081611300,"Census Tract 6113, San Mateo County, California",Filipino,303,53%,6%,303,0.53,0.06,21
42029300107,"Census Tract 3001.07, Chester County, Pennsylvania",Chinese,303,52%,7%,303,0.52,0.07,14
42101034502,"Census Tract 345.02, Philadelphia County, Pennsylvania",Asian Indian,303,65%,6%,303,0.65,0.06,14
34005701102,"Census Tract 7011.02, Burlington County, New Jersey",Asian Indian,303,67%,5%,303,0.67,0.05,14
33017080203,"Census Tract 802.03, Strafford County, New Hampshire",Chinese,303,63%,5%,303,0.63,0.05,2
26125136000,"Census Tract 1360, Oakland County, Michigan",Japanese,303,47%,12%,303,0.47,0.12,5
26125193400,"Census Tract 1934, Oakland County, Michigan",Asian Indian,303,40%,7%,303,0.4,0.07,5
27053026809,"Census Tract 268.09, Hennepin County, Minnesota",Hmong,303,48%,6%,303,0.48,0.06,12
36047014200,"Census Tract 142, Kings County, New York",Chinese,303,82%,10%,303,0.82,0.1,13
36061014500,"Census Tract 145, New York County, New York",Chinese,303,38%,5%,303,0.38,0.05,13
36081018300,"Census Tract 183, Queens County, New York",Bangladeshi,303,25%,5%,303,0.25,0.05,13
36085018100,"Census Tract 181, Richmond County, New York",Asian Indian,303,71%,10%,303,0.71,0.1,13
53033005900,"Census Tract 59, King County, Washington",Chinese,303,45%,4%,303,0.45,0.04,23
48201533400,"Census Tract 5334, Harris County, Texas",Vietnamese,303,100%,2%,303,1,0.02,8
13067030209,"Census Tract 302.09, Cobb County, Georgia",Asian Indian,303,82%,4%,303,0.82,0.04,1
32003002966,"Census Tract 29.66, Clark County, Nevada",Filipino,303,38%,6%,303,0.38,0.06,10
06037183401,"Census Tract 1834.01, Los Angeles County, California",Filipino,302,65%,13%,302,0.65,0.13,11
06037201501,"Census Tract 2015.01, Los Angeles County, California",Chinese,302,76%,5%,302,0.76,0.05,11
06037544002,"Census Tract 5440.02, Los Angeles County, California",Filipino,302,72%,9%,302,0.72,0.09,11
06037570203,"Census Tract 5702.03, Los Angeles County, California",Cambodian,302,100%,8%,302,1,0.08,11
06059063902,"Census Tract 639.02, Orange County, California",Cambodian,302,31%,4%,302,0.31,0.04,11
06065041805,"Census Tract 418.05, Riverside County, California",Filipino,302,79%,5%,302,0.79,0.05,17
06073003800,"Census Tract 38, San Diego County, California",Filipino,302,56%,5%,302,0.56,0.05,20
06085503507,"Census Tract 5035.07, Santa Clara County, California",Filipino,302,44%,12%,302,0.44,0.12,22
42029302805,"Census Tract 3028.05, Chester County, Pennsylvania",Asian Indian,302,93%,4%,302,0.93,0.04,14
34003011100,"Census Tract 111, Bergen County, New Jersey",Asian Indian,302,49%,7%,302,0.49,0.07,13
34039033200,"Census Tract 332, Union County, New Jersey",Filipino,302,61%,6%,302,0.61,0.06,13
24031700823,"Census Tract 7008.23, Montgomery County, Maryland",Chinese,302,45%,9%,302,0.45,0.09,26
17197880106,"Census Tract 8801.06, Will County, Illinois",Pakistani,302,71%,6%,302,0.71,0.06,6
36081013000,"Census Tract 130, Queens County, New York",Asian Indian,302,74%,19%,302,0.74,0.19,13
53033004200,"Census Tract 42, King County, Washington",Chinese,302,37%,4%,302,0.37,0.04,23
48085031625,"Census Tract 316.25, Collin County, Texas",Chinese,302,61%,7%,302,0.61,0.07,4
48201555302,"Census Tract 5553.02, Harris County, Texas",Asian Indian,302,31%,2%,302,0.31,0.02,8
04013422606,"Census Tract 4226.06, Maricopa County, Arizona",Filipino,302,46%,3%,302,0.46,0.03,15
32003003642,"Census Tract 36.42, Clark County, Nevada",Filipino,302,83%,7%,302,0.83,0.07,10
06037123103,"Census Tract 1231.03, Los Angeles County, California",Filipino,301,58%,7%,301,0.58,0.07,11
06037134201,"Census Tract 1342.01, Los Angeles County, California",Vietnamese,301,41%,6%,301,0.41,0.06,11
06037403702,"Census Tract 4037.02, Los Angeles County, California",Chinese,301,63%,9%,301,0.63,0.09,11
06059110011,"Census Tract 1100.11, Orange County, California",Korean,301,34%,11%,301,0.34,0.11,11
06065041808,"Census Tract 418.08, Riverside County, California",Asian Indian,301,25%,5%,301,0.25,0.05,17
06067007406,"Census Tract 74.06, Sacramento County, California",Filipino,301,48%,3%,301,0.48,0.03,18
42017101802,"Census Tract 1018.02, Bucks County, Pennsylvania",Chinese,301,45%,5%,301,0.45,0.05,14
34003031300,"Census Tract 313, Bergen County, New Jersey",Asian Indian,301,74%,6%,301,0.74,0.06,13
51059450400,"Census Tract 4504, Fairfax County, Virginia",Vietnamese,301,64%,11%,301,0.64,0.11,26
17043841208,"Census Tract 8412.08, DuPage County, Illinois",Asian Indian,301,30%,6%,301,0.3,0.06,6
36047063800,"Census Tract 638, Kings County, New York",Chinese,301,81%,16%,301,0.81,0.16,13
36103122601,"Census Tract 1226.01, Suffolk County, New York",Asian Indian,301,46%,5%,301,0.46,0.05,13
36103158011,"Census Tract 1580.11, Suffolk County, New York",Chinese,301,66%,7%,301,0.66,0.07,13
53033031903,"Census Tract 319.03, King County, Washington",Vietnamese,301,38%,4%,301,0.38,0.04,23
04013104204,"Census Tract 1042.04, Maricopa County, Arizona",Vietnamese,301,64%,8%,301,0.64,0.08,15
04013813300,"Census Tract 8133, Maricopa County, Arizona",Asian Indian,301,34%,5%,301,0.34,0.05,15
06037113234,"Census Tract 1132.34, Los Angeles County, California",Vietnamese,300,38%,6%,300,0.38,0.06,11
06059074106,"Census Tract 741.06, Orange County, California",Filipino,300,41%,4%,300,0.41,0.04,11
06065048300,"Census Tract 483, Riverside County, California",Filipino,300,46%,4%,300,0.46,0.04,17
06073022100,"Census Tract 221, San Diego County, California",Vietnamese,300,43%,3%,300,0.43,0.03,20
34031133701,"Census Tract 1337.01, Passaic County, New Jersey",Bangladeshi,300,89%,5%,300,0.89,0.05,13
24021751003,"Census Tract 7510.03, Frederick County, Maryland",Asian Indian,300,56%,5%,300,0.56,0.05,26
17031806802,"Census Tract 8068.02, Cook County, Illinois",Filipino,300,33%,10%,300,0.33,0.1,6
25017388200,"Census Tract 3882, Middlesex County, Massachusetts",Asian Indian,300,80%,4%,300,0.8,0.04,2
53061051200,"Census Tract 512, Snohomish County, Washington",Filipino,300,53%,7%,300,0.53,0.07,23
53061051400,"Census Tract 514, Snohomish County, Washington",Chinese,300,34%,4%,300,0.34,0.04,23
48201555000,"Census Tract 5550, Harris County, Texas",Chinese,300,52%,4%,300,0.52,0.04,8
13135050107,"Census Tract 501.07, Gwinnett County, Georgia",Korean,300,66%,4%,300,0.66,0.04,1
13135050434,"Census Tract 504.34, Gwinnett County, Georgia",Cambodian,300,53%,3%,300,0.53,0.03,1
32003003222,"Census Tract 32.22, Clark County, Nevada",Filipino,300,37%,6%,300,0.37,0.06,10
32003003240,"Census Tract 32.40, Clark County, Nevada",Filipino,300,91%,7%,300,0.91,0.07,10
06037404301,"Census Tract 4043.01, Los Angeles County, California",Filipino,299,71%,5%,299,0.71,0.05,11
06037463200,"Census Tract 4632, Los Angeles County, California",Chinese,299,41%,9%,299,0.41,0.09,11
